Trait,Axis #1,Axis #2,Axis #3,Axis #4,Axis #5,Axis #6,Axis #7,Axis #8,Time,Elapsed_Seconds,Axis1_Smooth
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:07:54.393000+00:00,74970.733,1.3488054
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:07:56.280000+00:00,74972.62,1.3488054
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:07:58.094000+00:00,74974.434,1.3415089999999998
current,0.15635,3.42646,4.32261,0.10324,0.87752,0.80009,3.48187,0.07848,2022-10-18 09:08:00.014000+00:00,74976.354,1.1731687999999998
current,7.68736,29.09858,7.32736,4.69731,7.58796,4.41341,0.50082,0.07848,2022-10-18 09:08:01.911000+00:00,74978.251,1.3263947999999997
current,0.15635,11.28097,3.26832,0.23228,5.05864,0.23228,0.51274,0.07848,2022-10-18 09:08:03.879000+00:00,74980.219,1.3217041999999999
current,8.28671,16.44702,1.15973,2.14218,3.94884,0.61943,8.0727,0.07848,2022-10-18 09:08:05.770000+00:00,74982.11,1.4337571999999996
current,0.41694,11.07011,3.58461,0.38714,4.74893,1.23885,0.57236,0.05886,2022-10-18 09:08:07.718000+00:00,74984.058,1.1455465999999999
current,1.12053,20.55878,6.0622,11.79489,5.4974,1.08399,0.17886,0.05886,2022-10-18 09:08:09.611000+00:00,74985.951,1.1330384
current,10.00659,0.42172,10.43753,1.18723,0.43876,0.15486,0.25041,0.05886,2022-10-18 09:08:11.531000+00:00,74987.871,1.3227465999999999
current,0.57329,18.39747,7.16921,0.36133,0.43876,0.46457,8.06078,0.07848,2022-10-18 09:08:17.143000+00:00,74993.483,1.3316065999999998
current,0.28665,11.64997,6.80021,2.1938,0.67104,0.23228,0.14309,0.07848,2022-10-18 09:08:18.988000+00:00,74995.328,1.3305643999999999
current,0.886,6.80021,11.12283,1.23885,2.78742,0.07743,0.19079,0.05886,2022-10-18 09:08:20.899000+00:00,74997.239,1.2263289999999998
current,0.33876,11.43911,7.06379,1.96151,0.12905,1.49695,0.97779,0.07848,2022-10-18 09:08:22.816000+00:00,74999.156,1.2278923999999998
current,22.82754,0.42172,9.48867,2.68418,0.43876,0.61943,0.62006,0.07848,2022-10-18 09:08:24.708000+00:00,75001.048,1.6802738
current,0.0,6.32578,5.53506,0.542,0.80009,0.43876,5.07972,4.08097,2022-10-18 09:08:26.675000+00:00,75003.015,1.6557783999999998
current,0.886,2.74117,7.64365,0.07743,1.88409,0.0,3.11222,0.15696,2022-10-18 09:08:28.612000+00:00,75004.952,1.6495241999999999
current,0.31271,4.05904,6.69478,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:08:30.503000+00:00,75006.843,1.5656147999999996
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:08:32.410000+00:00,75008.75,1.5551911999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:08:34.331000+00:00,75010.671,1.5551911999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:08:36.174000+00:00,75012.514,1.5551911999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:08:38.096000+00:00,75014.436,1.5551911999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:08:40.003000+00:00,75016.343,1.5551911999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:08:41.862000+00:00,75018.202,1.5551911999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:08:43.768000+00:00,75020.108,1.5551911999999997
current,0.36482,4.32261,6.43121,0.64523,0.77428,0.05162,0.05962,0.05886,2022-10-18 09:08:45.751000+00:00,75022.091,1.5624875999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:08:47.674000+00:00,75024.014,1.5624875999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:08:49.566000+00:00,75025.906,1.5624875999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:08:51.408000+00:00,75027.748,1.5426827999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:08:53.284000+00:00,75029.624,1.5296534
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:08:55.146000+00:00,75031.486,1.5265263999999998
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:08:56.987000+00:00,75033.327,1.5213145999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:08:58.800000+00:00,75035.14,1.4436592
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:09:00.717000+00:00,75037.057,1.3925838
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:09:02.603000+00:00,75038.943,1.3748638
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:09:04.461000+00:00,75040.801,1.3665249999999998
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:09:06.299000+00:00,75042.639,1.3639192
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:09:08.222000+00:00,75044.562,1.310238
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:09:10.121000+00:00,75046.461,1.2659379999999998
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:09:12.034000+00:00,75048.374,1.2179897999999998
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:09:13.936000+00:00,75050.276,1.1830709999999998
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:09:15.747000+00:00,75052.087,1.1815073999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:09:21.523000+00:00,75057.863,1.0908225999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:09:23.319000+00:00,75059.659,1.0861319999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:09:25.225000+00:00,75061.565,1.0861319999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:09:27.085000+00:00,75063.425,1.0861319999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:09:28.933000+00:00,75065.273,1.0861319999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:09:30.808000+00:00,75067.148,1.0861319999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:09:32.774000+00:00,75069.114,1.0861319999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:09:34.633000+00:00,75070.973,1.0861319999999999
current,0.31271,4.58619,6.80021,0.59362,0.87752,9.85919,0.16694,0.0981,2022-10-18 09:09:36.610000+00:00,75072.95,1.0923861999999998
current,7.24435,3.63732,10.06853,2.09056,0.69685,9.73014,0.23848,0.17658,2022-10-18 09:09:38.499000+00:00,75074.839,1.2372732
current,0.26059,20.9805,9.43595,6.42654,6.8653,1.23885,1.38321,0.1962,2022-10-18 09:09:40.350000+00:00,75076.69,1.2424849999999998
current,3.30947,10.91197,2.8466,0.67104,4.1295,0.30971,8.10848,0.23544,2022-10-18 09:09:42.223000+00:00,75078.563,1.3055473999999998
current,0.07818,6.90564,0.63258,2.65837,5.44578,0.02581,7.30955,0.25506,2022-10-18 09:09:44.090000+00:00,75080.43,1.1533637999999997
current,9.51147,14.86558,3.53189,2.76161,5.08445,1.49695,0.10732,0.23544,2022-10-18 09:09:46.027000+00:00,75082.367,1.3404661999999998
current,2.84041,0.369,5.85134,2.50351,1.67761,6.37492,0.35773,0.21582,2022-10-18 09:09:47.925000+00:00,75084.265,1.2315402
current,0.05212,34.5282,23.19452,1.52275,3.25198,0.10324,0.38158,0.1962,2022-10-18 09:09:49.843000+00:00,75086.183,1.2242437999999998
current,1.74594,3.16289,10.06853,1.03238,0.15486,0.64523,8.06078,0.21582,2022-10-18 09:09:51.711000+00:00,75088.051,1.2367519999999999
current,0.39088,11.33368,6.16763,0.0,0.20648,0.43876,0.77507,0.21582,2022-10-18 09:09:53.589000+00:00,75089.929,1.0444377999999999
current,0.59935,11.49183,24.09067,5.60064,5.57483,0.77428,0.03577,0.1962,2022-10-18 09:09:55.398000+00:00,75091.738,1.0449589999999997
current,0.39088,20.13706,6.27306,0.90333,0.02581,0.0,7.47649,0.1962,2022-10-18 09:09:57.304000+00:00,75093.644,1.0470435999999999
current,2.84041,14.02214,24.51239,4.05208,2.27123,0.38714,7.50034,0.1962,2022-10-18 09:09:59.272000+00:00,75095.612,1.0861317999999998
current,2.29318,31.99789,11.43911,0.98076,0.85171,6.0394,0.40542,0.21582,2022-10-18 09:10:01.229000+00:00,75097.569,1.1252201999999998
current,0.72965,19.03005,19.97891,4.23274,4.80055,0.15486,0.50082,1.15758,2022-10-18 09:10:03.155000+00:00,75099.495,0.6832623999999997
current,0.10424,3.69004,7.69636,0.12905,1.31628,2.24542,1.38321,1.23606,2022-10-18 09:10:05.085000+00:00,75101.425,0.6853471999999999
current,5.05541,16.39431,0.369,0.92914,0.85171,0.77428,0.79892,0.15696,2022-10-18 09:10:06.982000+00:00,75103.322,0.7687354
current,0.23453,3.9009,6.7475,0.80009,0.0,0.0,0.0,0.0,2022-10-18 09:10:08.881000+00:00,75105.221,0.7671717999999998
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:10:10.809000+00:00,75107.149,0.7671717999999998
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:10:12.632000+00:00,75108.972,0.7671717999999998
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:10:14.519000+00:00,75110.859,0.7671717999999998
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:10:16.398000+00:00,75112.738,0.7671717999999998
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:10:18.252000+00:00,75114.592,0.7671717999999998
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:10:20.112000+00:00,75116.452,0.7671717999999998
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15696,2022-10-18 09:10:26.083000+00:00,75122.423,0.7671717999999998
current,0.886,0.0,6.64207,1.05819,13.52412,1.00657,0.22656,0.13734,2022-10-18 09:10:28.034000+00:00,75124.374,0.7775953999999998
current,0.13029,3.26832,2.4776,7.09758,8.00091,0.85171,0.50082,0.13734,2022-10-18 09:10:29.881000+00:00,75126.221,0.7802011999999999
current,0.72965,11.43911,3.53189,0.2839,5.03283,2.24542,0.59621,0.11772,2022-10-18 09:10:31.783000+00:00,75128.123,0.7947941999999999
current,7.32253,11.0174,3.79547,1.62599,3.87141,0.74847,8.0727,0.11772,2022-10-18 09:10:33.769000+00:00,75130.109,0.9412447999999999
current,0.36482,10.96468,6.11492,2.16799,5.57483,1.1098,1.34744,0.11772,2022-10-18 09:10:35.673000+00:00,75132.013,0.9485412
current,1.40718,6.32578,25.83026,0.12905,4.90379,1.00657,0.23848,0.11772,2022-10-18 09:10:37.612000+00:00,75133.952,0.9766847999999999
current,4.84694,1.89773,1.0543,3.5617,0.8259,1.00657,0.17886,0.0981,2022-10-18 09:10:39.488000+00:00,75135.828,1.0736236
current,0.28665,11.7554,6.37849,0.0,2.16799,0.67104,0.77507,0.11772,2022-10-18 09:10:41.435000+00:00,75137.775,1.0793565999999999
current,0.78176,5.16605,12.4407,1.29047,0.0,0.02581,8.0727,0.11772,2022-10-18 09:10:43.356000+00:00,75139.696,1.0949917999999998
current,0.36482,11.12283,6.53664,0.2839,0.38714,0.61943,0.4412,0.11772,2022-10-18 09:10:45.325000+00:00,75141.665,1.1022882
current,0.26059,11.33368,1.37059,1.9099,0.74847,0.33552,2.34907,0.11772,2022-10-18 09:10:47.192000+00:00,75143.532,1.1075
current,0.23453,22.08751,14.76015,7.27825,0.07743,1.03238,1.69324,0.11772,2022-10-18 09:10:49.113000+00:00,75145.453,1.1121906
current,0.46906,21.50764,4.69162,1.6518,7.82025,1.08399,0.16694,0.11772,2022-10-18 09:10:51.097000+00:00,75147.437,1.1215718
current,3.93488,8.5398,28.20243,0.64523,5.08445,3.97465,0.8347,1.31454,2022-10-18 09:10:52.995000+00:00,75149.335,1.2002694
current,0.13029,4.11176,6.27306,0.05162,0.36133,0.56781,2.77835,1.3734,2022-10-18 09:10:54.953000+00:00,75151.293,1.2028751999999998
current,0.13029,4.00633,7.16921,0.0,1.60018,20.07971,0.54851,0.15696,2022-10-18 09:10:56.894000+00:00,75153.234,1.2054809999999998
current,0.28665,4.00633,6.7475,0.8259,0.77428,0.77428,0.53659,0.15696,2022-10-18 09:10:58.790000+00:00,75155.13,1.211214
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:11:00.706000+00:00,75157.046,1.211214
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:11:02.565000+00:00,75158.905,1.211214
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:11:04.394000+00:00,75160.734,1.211214
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:11:06.301000+00:00,75162.641,1.211214
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:11:08.239000+00:00,75164.579,1.211214
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:11:10.112000+00:00,75166.452,1.211214
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:11:11.988000+00:00,75168.328,1.211214
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:11:13.815000+00:00,75170.155,1.211214
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:11:15.626000+00:00,75171.966,1.2049598
current,0.46906,4.48076,6.37849,1.47114,1.39371,6.34911,0.08347,0.11772,2022-10-18 09:11:17.578000+00:00,75173.918,1.0694539999999997
current,0.39088,22.87823,5.85134,1.29047,5.62645,13.13698,0.46504,0.07848,2022-10-18 09:11:19.596000+00:00,75175.936,1.0720598
current,1.17265,8.9088,2.68846,2.11637,4.82636,0.2839,8.08463,0.07848,2022-10-18 09:11:21.493000+00:00,75177.833,1.0293233999999998
current,0.443,11.43911,3.00474,1.03238,4.05208,6.34911,1.01356,0.07848,2022-10-18 09:11:23.370000+00:00,75179.71,1.0366197999999998
current,3.544,9.48867,2.89931,0.38714,4.51664,0.02581,8.0727,0.07848,2022-10-18 09:11:25.339000+00:00,75181.679,0.9172703999999999
current,0.59935,20.13706,12.17712,0.2839,0.05162,0.90333,8.0727,0.0981,2022-10-18 09:11:31.025000+00:00,75187.365,0.8724491999999999
current,0.49512,11.12283,6.48392,0.90333,0.33552,0.542,1.5263,0.0981,2022-10-18 09:11:32.985000+00:00,75189.325,0.8813091999999999
current,0.10424,14.07485,9.17238,0.72266,0.77428,0.46457,8.06078,0.07848,2022-10-18 09:11:34.972000+00:00,75191.312,0.8484751999999999
current,0.31271,2.95203,3.95361,2.1938,0.61943,0.10324,7.47649,0.07848,2022-10-18 09:11:36.940000+00:00,75193.28,0.8469117999999999
current,0.26059,18.81919,7.95994,0.80009,4.23274,1.62599,0.3458,0.07848,2022-10-18 09:11:38.877000+00:00,75195.217,0.8401366
current,0.54724,11.28097,6.80021,2.16799,1.9099,1.29047,0.36965,0.0981,2022-10-18 09:11:40.770000+00:00,75197.11,0.8432637999999999
current,0.39088,25.72483,19.13548,7.84606,3.17456,4.6715,0.59621,0.07848,2022-10-18 09:11:42.572000+00:00,75198.912,0.7942731999999999
current,1.22477,11.17554,8.32894,1.72923,1.96151,0.25809,3.5415,2.96263,2022-10-18 09:11:44.470000+00:00,75200.81,0.772905
current,1.82412,6.7475,30.9436,1.05819,0.46457,0.02581,0.38158,0.51012,2022-10-18 09:11:46.468000+00:00,75202.808,0.7947944
current,0.28665,4.11176,6.90564,0.74847,0.8259,0.8259,0.72738,0.15696,2022-10-18 09:11:48.324000+00:00,75204.664,0.7984425999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:11:50.203000+00:00,75206.543,0.6973344
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:11:52.118000+00:00,75208.458,0.6926437999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:11:54.026000+00:00,75210.366,0.6926437999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:11:55.832000+00:00,75212.172,0.6926437999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:11:57.658000+00:00,75213.998,0.6926437999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:11:59.532000+00:00,75215.872,0.6926437999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:12:01.433000+00:00,75217.773,0.6926437999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:12:03.407000+00:00,75219.747,0.6926437999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:12:05.265000+00:00,75221.605,0.6926437999999999
current,0.0,0.0,0.0,0.0,0.61943,0.72266,0.0,0.13734,2022-10-18 09:12:07.095000+00:00,75223.435,0.6749238
current,0.10424,3.63732,31.25988,5.31674,9.52367,1.3679,0.09539,0.11772,2022-10-18 09:12:09.060000+00:00,75225.4,0.6744027999999999
current,0.93812,12.17712,7.53822,0.77428,14.5565,0.90333,0.4412,0.0981,2022-10-18 09:12:10.937000+00:00,75227.277,0.6785721999999998
current,0.65147,11.33368,6.85293,6.09102,5.2135,0.18067,8.09655,0.0981,2022-10-18 09:12:12.875000+00:00,75229.215,0.5451509999999999
current,0.26059,10.80654,3.95361,1.08399,3.76817,1.75504,0.13117,0.0981,2022-10-18 09:12:14.830000+00:00,75231.17,0.5430663999999998
current,0.39088,10.80654,1.47601,0.56781,10.45281,6.89111,0.22656,0.0981,2022-10-18 09:12:16.733000+00:00,75233.073,0.5227403999999999
current,7.16618,0.47443,11.17554,0.542,4.43922,1.18723,0.32195,0.07848,2022-10-18 09:12:18.612000+00:00,75234.952,0.5691251999999999
current,8.93818,1.84502,9.06695,0.02581,1.00657,1.13561,0.88239,0.07848,2022-10-18 09:12:20.525000+00:00,75236.865,0.7421557999999999
current,0.26059,12.12441,3.84818,0.59362,3.12294,0.56781,1.46668,0.0981,2022-10-18 09:12:22.432000+00:00,75238.772,0.7317324
current,0.18241,4.00633,4.00633,0.18067,0.18067,0.23228,8.0727,0.0981,2022-10-18 09:12:24.378000+00:00,75240.718,0.7280841999999998
current,0.20847,11.07011,2.79388,0.41295,0.0,0.92914,0.63198,0.0981,2022-10-18 09:12:26.253000+00:00,75242.593,0.7270417999999998
current,0.18241,18.02847,15.55087,2.42608,0.59362,0.15486,7.47649,0.0981,2022-10-18 09:12:28.113000+00:00,75244.453,0.7259993999999999
current,1.09447,26.25198,10.3321,1.78085,2.91646,0.56781,1.40706,0.0981,2022-10-18 09:12:29.935000+00:00,75246.275,0.7385075999999998
current,0.02606,4.48076,5.85134,0.51619,0.74847,0.12905,5.0678,4.35565,2022-10-18 09:12:35.456000+00:00,75251.796,0.6603311999999998
current,0.13029,4.00633,6.95836,0.07743,1.52275,0.02581,2.39677,0.17658,2022-10-18 09:12:37.410000+00:00,75253.75,0.6603311999999998
current,0.23453,3.95361,6.69478,0.72266,0.77428,0.77428,0.58429,0.15696,2022-10-18 09:12:39.335000+00:00,75255.675,0.6624159999999998
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:12:41.252000+00:00,75257.592,0.6566829999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:12:43.127000+00:00,75259.467,0.6566829999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:12:45.049000+00:00,75261.389,0.6566829999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:12:46.893000+00:00,75263.233,0.6566829999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:12:48.815000+00:00,75265.155,0.6566829999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:12:50.650000+00:00,75266.99,0.6566829999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:12:52.504000+00:00,75268.844,0.6566829999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:12:54.363000+00:00,75270.703,0.6566829999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:12:56.223000+00:00,75272.563,0.6566829999999999
current,0.41694,5.42963,2.8466,0.74847,1.05819,9.73014,0.10732,0.0981,2022-10-18 09:12:58.191000+00:00,75274.531,0.6650218
current,6.72318,15.44544,4.37533,11.74328,4.00046,7.74282,0.47697,0.07848,2022-10-18 09:13:00.112000+00:00,75276.452,0.7901041999999998
current,0.41694,13.1787,2.89931,0.33552,5.08445,0.23228,8.09655,0.07848,2022-10-18 09:13:02.066000+00:00,75278.406,0.7906253999999998
current,0.39088,11.28097,3.05746,2.60675,2.50351,0.87752,1.55015,0.07848,2022-10-18 09:13:03.926000+00:00,75280.266,0.7749899999999998
current,0.70359,11.22826,3.32103,0.46457,4.59407,0.0,8.08463,0.07848,2022-10-18 09:13:05.813000+00:00,75282.153,0.7802017999999998
current,0.41694,6.48392,6.22035,4.46503,5.39416,1.13561,0.0477,0.07848,2022-10-18 09:13:07.690000+00:00,75284.03,0.7176605999999999
current,0.02606,1.73959,5.74591,0.90333,1.88409,2.24542,0.4412,0.05886,2022-10-18 09:13:09.629000+00:00,75285.969,0.7061947999999998
current,0.59935,4.69162,7.01107,0.0,0.542,0.95495,8.0727,0.05886,2022-10-18 09:13:11.550000+00:00,75287.89,0.7082793999999999
current,0.36482,11.3864,6.43121,0.98076,0.43876,0.542,0.38158,0.07848,2022-10-18 09:13:13.495000+00:00,75289.835,0.7134909999999999
current,3.544,10.01581,15.39273,1.41952,0.33552,0.51619,8.0727,0.07848,2022-10-18 09:13:15.442000+00:00,75291.782,0.7781167999999998
current,0.96418,8.38166,5.16605,2.1938,0.69685,0.15486,7.47649,0.07848,2022-10-18 09:13:17.320000+00:00,75293.66,0.7921885999999999
current,0.26059,11.22826,1.00158,1.29047,0.72266,2.27123,0.41735,0.07848,2022-10-18 09:13:19.173000+00:00,75295.513,0.7864555999999997
current,0.62541,11.22826,7.38007,2.24542,1.75504,0.18067,1.86018,0.07848,2022-10-18 09:13:21.065000+00:00,75297.405,0.7911461999999999
current,1.27688,26.19926,19.9262,7.12339,3.48427,3.3036,0.58429,0.07848,2022-10-18 09:13:22.962000+00:00,75299.302,0.7921883999999999
current,1.17265,16.92146,9.17238,0.59362,2.16799,0.33552,3.55342,3.37465,2022-10-18 09:13:24.828000+00:00,75301.168,0.7791589999999999
current,2.13682,1.4233,5.27148,3.40684,2.58094,0.20648,0.77507,0.82404,2022-10-18 09:13:26.768000+00:00,75303.108,0.8161624
current,0.15635,4.05904,6.95836,0.77428,0.80009,0.85171,0.72738,0.11772,2022-10-18 09:13:28.689000+00:00,75305.029,0.8192893999999998
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:13:30.564000+00:00,75306.904,0.8192893999999998
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:13:32.503000+00:00,75308.843,0.8192893999999998
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:13:34.434000+00:00,75310.774,0.8192893999999998
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:13:40.069000+00:00,75316.409,0.8192893999999998
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:13:41.893000+00:00,75318.233,0.8192893999999998
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:13:43.752000+00:00,75320.092,0.8192893999999998
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:13:45.657000+00:00,75321.997,0.8192893999999998
current,0.0,0.0,0.0,0.74847,0.85171,0.38714,0.01192,0.0981,2022-10-18 09:13:47.564000+00:00,75323.904,0.8192893999999998
current,10.34536,0.369,23.08909,3.32941,2.68418,0.74847,0.01192,0.0981,2022-10-18 09:13:49.579000+00:00,75325.919,1.0261965999999998
current,0.96418,5.16605,10.01581,3.69074,4.1295,3.32941,3.63689,0.0981,2022-10-18 09:13:51.421000+00:00,75327.761,1.0433953999999999
current,2.76224,7.27464,7.95994,1.83247,5.16188,0.49038,8.10848,0.0981,2022-10-18 09:13:53.236000+00:00,75329.576,1.0798777999999998
current,0.10424,11.22826,4.05904,1.1098,3.89722,1.9099,0.59621,0.0981,2022-10-18 09:13:55.079000+00:00,75331.419,1.0689331999999998
current,0.57329,10.64839,1.52873,1.23885,10.47862,6.91692,0.23848,0.0981,2022-10-18 09:13:56.988000+00:00,75333.328,1.0751871999999998
current,8.65153,0.15814,12.17712,0.10324,4.28436,1.08399,0.26233,0.0981,2022-10-18 09:13:58.895000+00:00,75335.235,1.2404001999999998
current,10.16294,22.50923,7.74908,0.87752,0.36133,1.57437,1.24012,0.0981,2022-10-18 09:14:00.845000+00:00,75337.185,1.3003353999999998
current,0.18241,26.51555,10.54296,2.86484,1.98732,0.72266,0.98971,0.07848,2022-10-18 09:14:02.721000+00:00,75339.061,1.1252199999999997
current,1.19871,17.39589,6.43121,0.10324,0.30971,0.25809,8.0727,0.0981,2022-10-18 09:14:04.689000+00:00,75341.029,1.1439823999999998
current,0.23453,11.0174,1.58144,0.72266,0.10324,1.08399,0.57236,0.07848,2022-10-18 09:14:06.487000+00:00,75342.827,1.1450247999999998
current,0.46906,9.64681,8.59251,1.39371,0.92914,0.12905,7.47649,0.0981,2022-10-18 09:14:08.454000+00:00,75344.794,1.1502366
current,3.12706,15.97259,10.06853,2.65837,3.04551,0.43876,0.35773,0.07848,2022-10-18 09:14:10.320000+00:00,75346.66,1.2091295999999998
current,2.91859,9.85767,14.97101,3.3036,3.58751,9.57529,0.0,0.07848,2022-10-18 09:14:12.220000+00:00,75348.56,1.245612
current,0.96418,12.91513,5.27148,0.542,1.9099,1.34209,0.25041,1.19682,2022-10-18 09:14:14.228000+00:00,75350.568,1.2643744
current,0.15635,3.79547,6.0622,0.15486,0.59362,0.74847,0.64391,1.29492,2022-10-18 09:14:16.160000+00:00,75352.5,1.2648955999999998
current,0.15635,4.16447,7.22193,0.67104,2.11637,8.54291,0.63198,0.0981,2022-10-18 09:14:18.044000+00:00,75354.384,1.263332
current,0.23453,3.95361,6.7475,0.74847,0.77428,0.74847,0.60814,0.07848,2022-10-18 09:14:19.971000+00:00,75356.311,1.2680225999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 09:14:21.863000+00:00,75358.203,1.2680225999999999
